Year,GEO,Income concept,Economic family type,GINI
2008,Canada,Total income,"Two-parent families with children, one earner",0.392
2008,Canada,Total income,"Two-parent families with children, two earners",0.317
2008,Canada,Total income,"Two-parent families with children, three or more earners",0.279
2008,Canada,Total income,Married couples with other relatives,0.322
2008,Canada,Total income,Lone-parent families,0.355
2008,Canada,Total income,Male lone-parent families,0.317
2008,Canada,Total income,Female lone-parent families,0.352
2008,Canada,Total income,"Female lone-parent families, no earners",0.271
2008,Canada,Total income,"Female lone-parent families, one earner",0.303
2008,Canada,Total income,"Female lone-parent families, two or more earners",0.318
2008,Canada,Total income,Other non-elderly families,0.355
2008,Canada,Total income,Unattached individuals,0.42
2008,Canada,Total income,Elderly males,0.354
2008,Canada,Total income,"Elderly males, non-earner",0.343
2008,Canada,Total income,"Elderly males, earner",0.332
2008,Canada,Total income,Elderly females,0.31
2008,Canada,Total income,"Elderly females, non-earner",0.305
2008,Canada,Total income,"Elderly females, earner",0.275
2008,Canada,Total income,Non-elderly males,0.432
2008,Canada,Total income,"Non-elderly males, non-earner",0.478
2008,Canada,Total income,"Non-elderly males, earner",0.383
2008,Canada,Total income,Non-elderly females,0.441
2008,Canada,Total income,"Non-elderly females, non-earner",0.509
2008,Canada,Total income,"Non-elderly females, earner",0.388
2008,Canada,After-tax income,All family units,0.394
2008,Canada,After-tax income,"Economic families, two persons or more",0.33
2008,Canada,After-tax income,Elderly families,0.291
2008,Canada,After-tax income,Elderly married couples,0.275
2008,Canada,After-tax income,Other elderly families,0.328
2008,Canada,After-tax income,Non-elderly families,0.326
2008,Canada,After-tax income,Married couples,0.322
2008,Canada,After-tax income,"Married couples, no earners",0.382
2008,Canada,After-tax income,"Married couples, one earner",0.315
2008,Canada,After-tax income,"Married couples, two earners",0.292
2008,Canada,After-tax income,Two-parent families with children,0.295
2008,Canada,After-tax income,"Two-parent families with children, no earners",0.297
2008,Canada,After-tax income,"Two-parent families with children, one earner",0.329
2008,Canada,After-tax income,"Two-parent families with children, two earners",0.272
2008,Canada,After-tax income,"Two-parent families with children, three or more earners",0.242
2008,Canada,After-tax income,Married couples with other relatives,0.28
2008,Canada,After-tax income,Lone-parent families,0.31
2008,Canada,After-tax income,Male lone-parent families,0.275
2008,Canada,After-tax income,Female lone-parent families,0.311
2008,Canada,After-tax income,"Female lone-parent families, no earners",0.263
2008,Canada,After-tax income,"Female lone-parent families, one earner",0.263
2008,Canada,After-tax income,"Female lone-parent families, two or more earners",0.269
2008,Canada,After-tax income,Other non-elderly families,0.328
2008,Canada,After-tax income,Unattached individuals,0.376
2008,Canada,After-tax income,Elderly males,0.308
2008,Canada,After-tax income,"Elderly males, non-earner",0.303
2008,Canada,After-tax income,"Elderly males, earner",0.276
2008,Canada,After-tax income,Elderly females,0.266
2008,Canada,After-tax income,"Elderly females, non-earner",0.261
2008,Canada,After-tax income,"Elderly females, earner",0.235
2008,Canada,After-tax income,Non-elderly males,0.391
2008,Canada,After-tax income,"Non-elderly males, non-earner",0.445
2008,Canada,After-tax income,"Non-elderly males, earner",0.342
2008,Canada,After-tax income,Non-elderly females,0.402
2008,Canada,After-tax income,"Non-elderly females, non-earner",0.469
2008,Canada,After-tax income,"Non-elderly females, earner",0.351
2009,Canada,Market income,All family units,0.514
2009,Canada,Market income,"Economic families, two persons or more",0.45
2009,Canada,Market income,Elderly families,0.552
2009,Canada,Market income,Elderly married couples,0.547
2009,Canada,Market income,Other elderly families,0.563
2009,Canada,Market income,Non-elderly families,0.416
2009,Canada,Market income,Married couples,0.389
2009,Canada,Market income,"Married couples, no earners",0.657
2009,Canada,Market income,"Married couples, one earner",0.434
2009,Canada,Market income,"Married couples, two earners",0.337
2009,Canada,Market income,Two-parent families with children,0.385
2009,Canada,Market income,"Two-parent families with children, no earners",0.869
2009,Canada,Market income,"Two-parent families with children, one earner",0.523
2009,Canada,Market income,"Two-parent families with children, two earners",0.354
2009,Canada,Market income,"Two-parent families with children, three or more earners",0.294
2009,Canada,Market income,Married couples with other relatives,0.368
2009,Canada,Market income,Lone-parent families,0.516
2009,Canada,Market income,Male lone-parent families,0.422
2009,Canada,Market income,Female lone-parent families,0.528
2009,Canada,Market income,"Female lone-parent families, no earners",0.82
2009,Canada,Market income,"Female lone-parent families, one earner",0.453
2009,Canada,Market income,"Female lone-parent families, two or more earners",0.39
2009,Canada,Market income,Other non-elderly families,0.424
2009,Canada,Market income,Unattached individuals,0.56
2009,Canada,Market income,Elderly males,0.609
2009,Canada,Market income,"Elderly males, non-earner",0.622
2009,Canada,Market income,"Elderly males, earner",0.51
2009,Canada,Market income,Elderly females,0.668
2009,Canada,Market income,"Elderly females, non-earner",0.685
2009,Canada,Market income,"Elderly females, earner",0.5
2009,Canada,Market income,Non-elderly males,0.516
2009,Canada,Market income,"Non-elderly males, non-earner",0.868
2009,Canada,Market income,"Non-elderly males, earner",0.435
2009,Canada,Market income,Non-elderly females,0.514
2009,Canada,Market income,"Non-elderly females, non-earner",0.856
2009,Canada,Market income,"Non-elderly females, earner",0.428
2009,Canada,Total income,All family units,0.43
2009,Canada,Total income,"Economic families, two persons or more",0.37
2009,Canada,Total income,Elderly families,0.326
2009,Canada,Total income,Elderly married couples,0.319
2009,Canada,Total income,Other elderly families,0.345
2009,Canada,Total income,Non-elderly families,0.364
2009,Canada,Total income,Married couples,0.352
2009,Canada,Total income,"Married couples, no earners",0.463
2009,Canada,Total income,"Married couples, one earner",0.373
2009,Canada,Total income,"Married couples, two earners",0.317
2009,Canada,Total income,Two-parent families with children,0.333
2009,Canada,Total income,"Two-parent families with children, no earners",0.312
2009,Canada,Total income,"Two-parent families with children, one earner",0.413
2009,Canada,Total income,"Two-parent families with children, two earners",0.309
2009,Canada,Total income,"Two-parent families with children, three or more earners",0.269
2009,Canada,Total income,Married couples with other relatives,0.335
2009,Canada,Total income,Lone-parent families,0.367
2009,Canada,Total income,Male lone-parent families,0.342
2009,Canada,Total income,Female lone-parent families,0.363
2009,Canada,Total income,"Female lone-parent families, no earners",0.253
2009,Canada,Total income,"Female lone-parent families, one earner",0.314
2009,Canada,Total income,"Female lone-parent families, two or more earners",0.315
2009,Canada,Total income,Other non-elderly families,0.365
2009,Canada,Total income,Unattached individuals,0.425
2009,Canada,Total income,Elderly males,0.34
2009,Canada,Total income,"Elderly males, non-earner",0.317
2009,Canada,Total income,"Elderly males, earner",0.364
2009,Canada,Total income,Elderly females,0.327
2009,Canada,Total income,"Elderly females, non-earner",0.308
2009,Canada,Total income,"Elderly females, earner",0.339
2009,Canada,Total income,Non-elderly males,0.449
2009,Canada,Total income,"Non-elderly males, non-earner",0.424
2009,Canada,Total income,"Non-elderly males, earner",0.405
2009,Canada,Total income,Non-elderly females,0.436
2009,Canada,Total income,"Non-elderly females, non-earner",0.492
2009,Canada,Total income,"Non-elderly females, earner",0.394
2009,Canada,After-tax income,All family units,0.394
2009,Canada,After-tax income,"Economic families, two persons or more",0.329
2009,Canada,After-tax income,Elderly families,0.285
2009,Canada,After-tax income,Elderly married couples,0.274
2009,Canada,After-tax income,Other elderly families,0.316
2009,Canada,After-tax income,Non-elderly families,0.325
2009,Canada,After-tax income,Married couples,0.315
2009,Canada,After-tax income,"Married couples, no earners",0.436
2009,Canada,After-tax income,"Married couples, one earner",0.331
2009,Canada,After-tax income,"Married couples, two earners",0.282
2009,Canada,After-tax income,Two-parent families with children,0.291
2009,Canada,After-tax income,"Two-parent families with children, no earners",0.301
2009,Canada,After-tax income,"Two-parent families with children, one earner",0.348
2009,Canada,After-tax income,"Two-parent families with children, two earners",0.267
2009,Canada,After-tax income,"Two-parent families with children, three or more earners",0.235
2009,Canada,After-tax income,Married couples with other relatives,0.293
2009,Canada,After-tax income,Lone-parent families,0.322
2009,Canada,After-tax income,Male lone-parent families,0.301
2009,Canada,After-tax income,Female lone-parent families,0.32
2009,Canada,After-tax income,"Female lone-parent families, no earners",0.252
2009,Canada,After-tax income,"Female lone-parent families, one earner",0.27
2009,Canada,After-tax income,"Female lone-parent families, two or more earners",0.264
2009,Canada,After-tax income,Other non-elderly families,0.336
2009,Canada,After-tax income,Unattached individuals,0.38
2009,Canada,After-tax income,Elderly males,0.289
2009,Canada,After-tax income,"Elderly males, non-earner",0.272
2009,Canada,After-tax income,"Elderly males, earner",0.305
2009,Canada,After-tax income,Elderly females,0.281
2009,Canada,After-tax income,"Elderly females, non-earner",0.268
2009,Canada,After-tax income,"Elderly females, earner",0.284
2009,Canada,After-tax income,Non-elderly males,0.409
2009,Canada,After-tax income,"Non-elderly males, non-earner",0.401
2009,Canada,After-tax income,"Non-elderly males, earner",0.365
2009,Canada,After-tax income,Non-elderly females,0.396
2009,Canada,After-tax income,"Non-elderly females, non-earner",0.462
